Amount,amount_zscore,is_night,fraud_score,actual,predicted,risk_level
130.34,0.2513209244112972,0,0.0,0,0,Low
9.03,-0.35117950799363595,0,0.0,0,0,Low
52.33,-0.07674383590223177,0,0.0,0,0,Low
27.75,-0.2343524345406285,0,0.0,0,0,Low
9.99,-0.3383462893992825,0,0.0,0,0,Low
18.96,-0.31015808904242176,0,0.0,0,0,Low
2.69,-0.30704124981896236,1,0.0,0,0,Low
40.0,-0.13445182913889128,1,0.0,0,0,Low
105.88,0.014402034588708467,0,0.0,0,0,Low
2.69,-0.3867286303557504,0,0.0,0,0,Low
39.0,-0.1924687268578987,0,0.0,0,0,Low
1.98,-0.3711858948682572,0,0.0,0,0,Low
19.08,-0.23444466630493724,1,0.0,0,0,Low
52.9,-0.1085904812051241,0,0.0,0,0,Low
7.56,-0.3594219701186057,0,0.0,0,0,Low
268.76,0.9066177988252319,0,0.0,0,0,Low
15.0,-0.32095280071241045,0,0.0,0,0,Low
22.99,-0.28566148314319606,0,0.0,0,0,Low
31.46,-0.2556024065580968,0,0.0,0,0,Low
54.95,-0.14937863635676216,0,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.03,0,0,Low
282.0,0.6680088308924698,0,0.01,0,0,Low
5.39,-0.3557891309569722,0,0.0,0,0,Low
343.47,0.8961328927184533,0,0.0,0,0,Low
2.0,-0.3905975411491035,0,0.0,0,0,Low
0.99,-0.36901909119325554,0,0.0,0,0,Low
150.0,0.17324454494070743,0,0.0,0,0,Low
1.98,-0.3681504094308489,0,0.0,0,0,Low
14.99,-0.26175996921919203,0,0.0,0,0,Low
51.61,-0.13021558304744124,0,0.0,0,0,Low
18.88,-0.30688776831398173,0,0.01,0,0,Low
204.92,0.6043915853980855,0,0.0,0,0,Low
90.0,-0.07337366828998236,0,0.0,0,0,Low
29.0,-0.2631443940492834,0,0.0,0,0,Low
21.41,-0.2665734696182672,0,0.0,0,0,Low
75.08,-0.09990122072673467,0,0.0,0,0,Low
86.0,0.08040029456345314,0,0.0,0,0,Low
5.0,-0.23356449797785872,0,0.0,0,0,Low
492.9,1.3371318554814997,0,0.0,0,0,Low
474.07,1.4392295871321998,0,0.0,0,0,Low
93.95,0.07904630181396242,0,0.01,0,0,Low
9.12,-0.27804938632346593,1,0.0,0,0,Low
19.5,-0.3083105513176338,0,0.0,0,0,Low
389.98,0.9877959499671857,0,0.01,0,0,Low
93.07,0.2973090290002635,1,0.0,0,0,Low
124.0,0.08499412186091565,0,0.0,0,0,Low
56.71,-0.17827223926069974,0,0.0,0,0,Low
84.17,0.07094661972259388,1,0.0,0,0,Low
34.95,-0.24321678940555877,0,0.0,0,0,Low
4.26,-0.3604521715505378,0,0.0,0,0,Low
196.58,0.33134857213519603,0,0.0,0,0,Low
0.01,-0.3765729038790795,0,0.0,0,0,Low
22.44,-0.29065877935184037,0,0.05,0,0,Low
30.0,-0.18738685296082103,0,0.0,0,0,Low
7.25,-0.34884137193181197,0,0.0,0,0,Low
1.0,-0.33249826424733014,0,0.0,0,0,Low
4.8,-0.3658473019871894,0,0.0,0,0,Low
25.0,-0.3158003601072829,0,0.0,0,0,Low
56.12,-0.1680868423799918,0,0.0,0,0,Low
74.7,-0.1194511394504222,0,0.0,0,0,Low
7.25,-0.28875715417247727,1,0.14,0,0,Low
50.6,-0.1352017587213954,0,0.0,0,0,Low
86.46,0.04183216174196736,0,0.0,0,0,Low
44.99,-0.22062207041374265,0,0.0,0,0,Low
0.76,-0.39755036634295554,0,0.02,0,0,Low
1.0,-0.3727808850078371,0,0.71,0,1,High
9.99,-0.3052404112002188,1,0.0,0,0,Low
9.0,-0.34270285081307333,0,0.0,0,0,Low
1.0,-0.37482281662829403,0,0.01,0,0,Low
158.0,0.5313908229151006,1,0.0,0,0,Low
284.83,0.5994805311230772,0,0.02,0,0,Low
28.0,-0.15076067358022516,0,0.0,0,0,Low
408.8,1.02362729360819,0,0.0,0,0,Low
122.0,0.06571386192063892,0,0.0,0,0,Low
363.04,0.9449676229991829,0,0.0,0,0,Low
25.1,-0.2843402163762945,0,0.0,0,0,Low
67.89,-0.12922610907506685,0,0.0,0,0,Low
21.66,-0.21036025632947897,1,0.0,0,0,Low
0.89,-0.3672656122670511,0,0.0,0,0,Low
1139.24,3.8498881013600483,0,0.0,0,0,Low
1.29,-0.3618906026669759,0,0.0,0,0,Low
12.1,-0.3339656585217604,0,0.0,0,0,Low
440.67,1.22210450367912,0,0.04,0,0,Low
90.0,-0.03188221880523859,0,0.0,0,0,Low
22.66,-0.285737355530199,0,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
29.95,-0.16047769061281353,1,0.0,0,0,Low
233.16,0.8403090213810696,0,0.0,0,0,Low
23.68,-0.25551674134541946,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,0.0,0,0,Low
15.0,-0.35309677423302144,0,0.0,0,0,Low
3.59,-0.3536944179026059,0,0.01,0,0,Low
9.99,-0.3052404112002188,1,0.0,0,0,Low
4.49,-0.2354005827797193,0,0.0,0,0,Low
5.0,-0.3489012193756403,0,0.01,0,0,Low
104.75,0.12555208826839978,0,0.0,0,0,Low
440.93,1.21009398306201,0,0.01,0,0,Low
227.39,0.9089037126670544,1,0.0,0,0,Low
7.49,-0.3811063812414511,0,0.01,0,0,Low
78.0,-0.08853002298227024,0,0.0,0,0,Low
1.0,-0.3158088476038657,1,0.0,0,0,Low
6.25,-0.3361360120576029,0,0.01,0,0,Low
5.99,-0.34599256955957014,0,0.0,0,0,Low
33.23,-0.23211310946201538,0,0.0,0,0,Low
9.99,-0.3317970198145409,0,0.0,0,0,Low
49.59,-0.08985660331635012,1,0.01,0,0,Low
2.0,-0.3562560215667723,0,0.0,0,0,Low
125.0,0.05264357824741734,0,0.0,0,0,Low
59.9,-0.03591536930698562,0,0.0,0,0,Low
253.92,0.5959841785422889,0,0.0,0,0,Low
1.79,-0.36089789679185075,0,0.0,0,0,Low
15.0,-0.32370669902419996,0,0.0,0,0,Low
40.78,-0.2355038794963609,0,0.0,0,0,Low
8.91,-0.3292850401220554,0,0.0,0,0,Low
20.98,-0.30067414645937995,0,0.0,0,0,Low
165.93,0.23725627100729166,0,0.0,0,0,Low
29.98,-0.2237953471981702,0,0.0,0,0,Low
3.58,-0.3237411068801816,0,0.0,0,0,Low
98.89,0.0021693445940996316,0,0.0,0,0,Low
1.0,-0.33107908290704086,0,0.0,0,0,Low
1.98,-0.31125167124243813,1,0.0,0,0,Low
0.77,-0.316878388994813,1,0.0,0,0,Low
3.0,-0.3257097701642692,0,0.0,0,0,Low
0.99,-0.37485992807482504,0,0.0,0,0,Low
9.99,-0.3238667604305281,0,0.0,0,0,Low
4.44,-0.3447047690485668,0,0.0,0,0,Low
12.31,-0.312227492945025,0,0.0,0,0,Low
89.99,0.10985786684861781,0,0.01,0,0,Low
3.1,-0.3113350255151867,1,0.02,0,0,Low
29.8,-0.26730267713077527,0,0.0,0,0,Low
144.0,0.1528790626915247,0,0.0,0,0,Low
5.9,-0.3377929540171815,0,0.01,0,0,Low
27.45,-0.28111069036936687,0,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
1.79,-0.402365337293122,0,0.0,0,0,Low
0.76,-0.38044570794779464,0,0.0,0,0,Low
54.9,-0.1871941893593133,0,0.0,0,0,Low
4.19,-0.3054049340058968,1,0.0,0,0,Low
15.27,-0.24512473774632557,1,0.0,0,0,Low
10.99,-0.268409867709409,1,0.0,0,0,Low
0.89,-0.36331602610425767,0,0.0,0,0,Low
20.0,-0.22745542835169869,1,0.0,0,0,Low
20.0,-0.21939140486656272,1,0.0,0,0,Low
2.97,-0.31204228413556073,1,0.0,0,0,Low
5.99,-0.35366757776793867,0,0.0,0,0,Low
9.99,-0.37178227771001643,0,0.0,0,0,Low
554.54,2.352653062201835,0,0.0,0,0,Low
1.0,-0.37957847591053095,0,0.01,0,0,Low
23.9,-0.2525787960959937,0,0.0,0,0,Low
159.44,0.20528623701275492,0,0.01,0,0,Low
1895.88,4.824215629625423,1,0.08,0,0,Low
42.0,-0.16689122618635477,0,0.0,0,0,Low
9.95,-0.3472379478542396,0,0.0,0,0,Low
36.0,-0.23819948389685294,0,0.0,0,0,Low
230.72,0.46103400057342353,0,0.0,0,0,Low
0.69,-0.3640287378228986,0,0.01,0,0,Low
74.82,-0.11283235511551139,0,0.0,0,0,Low
6.6,-0.38428616232728874,1,0.0,0,0,Low
17.0,-0.30691931888637725,0,0.0,0,0,Low
1074.8,3.7402189775578965,0,0.0,0,0,Low
126.0,0.26546364747618056,1,0.0,0,0,Low
130.25,0.07674439856611527,0,0.0,0,0,Low
0.76,-0.38125224940444064,0,0.0,0,0,Low
225.49,0.4294762541058414,0,0.01,0,0,Low
51.9,-0.1108023982674776,0,0.0,0,0,Low
69.99,0.05257673692188183,1,0.0,0,0,Low
1.98,-0.31125167124243813,1,0.0,0,0,Low
34.75,-0.24392656689281023,0,0.0,0,0,Low
63.9,-0.10393972476719635,0,0.0,0,0,Low
1.0,-0.3227599724596903,1,0.0,0,0,Low
2.5,-0.3726622041839651,0,0.0,0,0,Low
1.79,-0.36010882337037375,0,0.0,0,0,Low
20.0,-0.3109226062938231,0,0.0,0,0,Low
1.0,-0.363701517866494,0,0.0,0,0,Low
24.44,-0.251372184928149,0,0.0,0,0,Low
15.95,-0.2902150491778516,0,0.0,0,0,Low
26.15,-0.24279324208323075,0,0.0,0,0,Low
456.0,2.152645198849417,1,0.02,0,0,Low
268.0,0.5852171655453108,0,0.0,0,0,Low
1.29,-0.4042301579994089,0,0.0,0,0,Low
1.0,-0.38006741558092677,0,0.01,0,0,Low
4.72,-0.3610173585187665,0,0.0,0,0,Low
9.16,-0.3280308087119796,0,0.0,0,0,Low
2.69,-0.24188088208040365,0,0.0,0,0,Low
106.04,0.15800894732058013,0,0.0,0,0,Low
34.61,-0.12696357448160092,0,0.0,0,0,Low
36.25,-0.11478605034724976,1,0.0,0,0,Low
179.28,0.27238719133746636,0,0.0,0,0,Low
1.0,-0.33107908290704086,0,0.0,0,0,Low
350.0,0.9640015251574089,0,0.0,0,0,Low
8.99,-0.36789602053335557,1,0.0,0,0,Low
19.98,-0.2863668073713722,0,0.0,0,0,Low
4.57,-0.23511256947746667,0,0.01,0,0,Low
1.0,-0.24796516309049063,0,0.0,0,0,Low
54.89,-0.20432137828545038,0,0.0,0,0,Low
12.48,-0.27419677946626136,0,0.0,0,0,Low
4.49,-0.2354005827797193,0,0.0,0,0,Low
1.49,-0.33083508319698024,0,0.02,0,0,Low
11.85,-0.2484300168154633,1,0.0,0,0,Low
51.54,-0.04779958266197097,1,0.0,0,0,Low
465.0,1.3103009568373083,0,0.01,0,0,Low
99.99,0.3155431356876374,1,0.0,0,0,Low
1.0,-0.37170291761395724,0,0.0,0,0,Low
9.99,-0.3457966755854925,0,0.0,0,0,Low
1.0,-0.37957847591053095,0,0.0,0,0,Low
1000.0,3.3486009487893313,0,0.0,0,0,Low
1.0,-0.3629240346590052,0,0.01,0,0,Low
44.74,-0.149528594429997,0,0.0,0,0,Low
9.99,-0.33568551527513674,0,0.0,0,0,Low
17.18,-0.2843920817199038,0,0.0,0,0,Low
0.78,-0.30846828206934707,1,0.02,0,0,Low
8.99,-0.3353459072507982,0,0.0,0,0,Low
150.0,0.3443937213407724,0,0.0,0,0,Low
2.95,-0.38527077991187814,0,0.0,0,0,Low
18.32,-0.3123477633829111,0,0.0,0,0,Low
45.41,-0.21966295418938284,0,0.0,0,0,Low
380.47,0.9829947975700626,0,0.0,0,0,Low
10.0,-0.3414225147504048,0,0.0,0,0,Low
72.15,0.002741722841799488,0,0.0,0,0,Low
17.8,-0.28468457117976126,0,0.0,0,0,Low
1.0,-0.18301631963611306,1,0.05,0,0,Low
1.98,-0.3262232765157548,0,0.0,0,0,Low
179.9,0.396104584071972,0,0.0,0,0,Low
169.4,0.2371792324366074,0,0.0,0,0,Low
52.0,-0.1282902280842312,0,0.0,0,0,Low
16.95,-0.2783600239349194,0,0.0,0,0,Low
6.95,-0.16729340837096374,1,0.0,0,0,Low
2.99,-0.3065549894821914,1,0.0,0,0,Low
18.22,-0.3045985273291701,1,0.0,0,0,Low
14.95,-0.31119894958918354,0,0.0,0,0,Low
9.99,-0.3238667604305281,0,0.0,0,0,Low
368.0,2.094122726512649,1,0.0,0,0,Low
1.29,-0.3945785942842929,0,0.0,0,0,Low
94.83,-0.026606113828033302,0,0.0,0,0,Low
8.1,-0.32737789027125863,0,0.0,0,0,Low
4.99,-0.3501312504395729,0,0.0,0,0,Low
2.69,-0.35298947884646004,0,0.0,0,0,Low
4.5,-0.35045157958279,0,0.0,0,0,Low
7.74,-0.33978201654611984,0,0.0,0,0,Low
14.03,-0.32646660179841663,0,0.0,0,0,Low
6.59,-0.3438632370978157,0,0.01,0,0,Low
10.65,-0.3693207143777177,0,0.0,0,0,Low
1.98,-0.3291719021466303,0,0.0,0,0,Low
137.53,0.1232194724266274,0,0.0,0,0,Low
7.92,-0.32823003185047045,0,0.0,0,0,Low
109.0,0.040893900945877956,0,0.0,0,0,Low
0.76,-0.3085491821958655,1,0.0,0,0,Low
10.65,-0.3420959783048938,0,0.0,0,0,Low
3.68,-0.3625156218008375,0,0.0,0,0,Low
2.64,-0.36599478472490166,0,0.0,0,0,Low
130.52,0.5108925836785573,1,0.0,0,0,Low
49.9,-0.1901609222335122,0,0.0,0,0,Low
24.95,-0.31598684217791156,0,0.0,0,0,Low
2.0,-0.36807790926384676,0,0.0,0,0,Low
29.56,-0.2688325253357922,0,0.01,0,0,Low
116.0,0.04442053730309514,0,0.0,0,0,Low
7.57,-0.34912744957081915,0,0.0,0,0,Low
5.0,-0.300998168755874,1,0.0,0,0,Low
14.99,-0.31306984994007636,0,0.0,0,0,Low
76.91,-0.04956946930975927,0,0.0,0,0,Low
6.07,-0.3457086585646695,0,0.01,0,0,Low
42.81,-0.24937544654934254,0,0.0,0,0,Low
130.15,0.0763714344248579,0,0.0,0,0,Low
8.91,-0.3758102904355962,0,0.0,0,0,Low
29.99,-0.29718944945853937,0,0.0,0,0,Low
0.92,-0.3231952085337666,1,0.0,0,0,Low
50.0,-0.22255932479293652,0,0.0,0,0,Low
0.0,-0.40904139542162926,0,0.0,0,0,Low
59.99,-0.08172440946401201,0,0.0,0,0,Low
3.58,-0.35602525378487065,0,0.0,0,0,Low
19.6,-0.235542528191954,1,0.0,0,0,Low
1.98,-0.3690271693575164,0,0.0,0,0,Low
56.96,-0.0882217631054937,0,0.0,0,0,Low
4652.24,16.489080920753935,0,0.01,0,0,Low
744.64,2.3849327932021,0,0.15,0,0,Low
29.56,-0.26114880123708895,0,0.05,0,0,Low
46.0,-0.17975714737845974,0,0.0,0,0,Low
22.0,-0.299757135925097,0,0.0,0,0,Low
0.99,-0.3311286319518499,0,0.0,0,0,Low
344.75,1.26636356884918,0,0.0,0,0,Low
0.77,-0.3620789890247201,0,0.0,0,0,Low
0.79,-0.37232431211537886,0,0.0,0,0,Low
8.46,-0.3774886290712544,0,0.0,0,0,Low
8.99,-0.21919983452800837,0,0.0,0,0,Low
2.69,-0.30704124981896236,1,0.0,0,0,Low
40.78,-0.22719348232802364,0,0.05,0,0,Low
9.99,-0.3238667604305281,0,0.0,0,0,Low
9.99,-0.3308876429060981,0,0.0,0,0,Low
9.99,-0.21559966824985038,0,0.0,0,0,Low
608.0,1.7904731559416853,0,0.0,0,0,Low
76.62,-0.0941860579609625,0,0.0,0,0,Low
306.91,0.705835848227251,0,0.01,0,0,Low
2.12,-0.31068845536612333,1,0.0,0,0,Low
64.0,-0.05290260659776022,0,0.0,0,0,Low
104.61,0.15083474365494673,0,0.0,0,0,Low
2.33,-0.36988699423967264,0,0.0,0,0,Low
11.99,-0.31383290914992196,0,0.0,0,0,Low
18.0,-0.2957609949821358,0,0.0,0,0,Low
39.98,-0.10763068156789259,0,0.0,0,0,Low
1.0,-0.4053117540090554,0,0.0,0,0,Low
100.0,0.10768772711525056,0,0.0,0,0,Low
0.89,-0.3732022204379752,0,0.0,0,0,Low
74.37,-0.11445841518538075,0,0.0,0,0,Low
16.59,-0.30165354380573195,0,0.04,0,0,Low
84.0,0.031941808963083566,0,0.0,0,0,Low
28.75,-0.265219891510354,0,0.0,0,0,Low
258.0,0.8792874022807093,1,0.02,0,0,Low
74.2,-0.1031670280214616,0,0.0,0,0,Low
0.99,-0.3796146105787503,0,0.0,0,0,Low
15.0,-0.261710420174383,0,0.0,0,0,Low
0.89,-0.3719821754996774,0,0.0,0,0,Low
210.0,0.37418330121888016,0,0.0,0,0,Low
6.46,-0.3439879548575258,0,0.0,0,0,Low
1.0,-0.3668059098765578,0,0.0,0,0,Low
50.9,-0.1866120347972549,0,0.0,0,0,Low
548.95,1.5031317605138006,0,0.01,0,0,Low
22.65,-0.2742184737111266,1,0.0,0,0,Low
26.98,-0.1544328431839463,0,0.01,0,0,Low
10.0,-0.3383079861783609,0,0.0,0,0,Low
0.01,-0.3784968498348618,0,1.0,1,1,High
39.89,-0.1258230019898181,0,0.0,0,0,Low
0.76,-0.37571349134503773,0,0.0,0,0,Low
55.9,-0.16728466789208637,0,0.0,0,0,Low
669.0,2.1042218116417066,0,0.0,0,0,Low
25.0,-0.25103633525059926,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,0.0,0,0,Low
0.89,-0.36151089463857883,0,0.0,0,0,Low
27.83,-0.2684848679517107,0,0.0,0,0,Low
50.77,-0.21968750090525466,0,0.0,0,0,Low
29.45,-0.23961523941855442,0,0.0,0,0,Low
1.51,-0.32855208162177973,0,0.01,0,0,Low
3.87,-0.36178786060332635,0,0.0,0,0,Low
50.0,-0.18980603348988645,0,0.0,0,0,Low
176.9,0.5900872382095412,0,0.01,0,0,Low
100.0,0.10867653661854107,0,0.0,0,0,Low
190.8,0.30257418609746217,0,0.0,0,0,Low
0.0,-0.32045902756450606,1,0.02,0,0,Low
1.0,-0.3668059098765578,0,0.0,0,0,Low
30.8,-0.29416843991435454,0,0.0,0,0,Low
1.0,-0.3689689219368525,0,0.0,0,0,Low
13.53,-0.20285507962517113,0,0.0,0,0,Low
8.05,-0.30856882260454044,0,0.0,0,0,Low
14.99,-0.3531340706471472,0,0.0,0,0,Low
595.0,2.6110849084031607,0,0.0,0,0,Low
16.0,-0.31732779236229997,0,0.0,0,0,Low
177.44,0.593115081439122,0,0.0,0,0,Low
2.0,-0.3562560215667723,0,0.0,0,0,Low
15.8,-0.3049550427920022,0,0.0,0,0,Low
124.66,0.2592324063289224,1,0.0,0,0,Low
11.0,-0.318799665533822,0,0.0,0,0,Low
55.03,-0.17038496386817417,0,0.0,0,0,Low
68.18,-0.10447274799731425,0,0.02,0,0,Low
49.99,-0.18984152236424903,0,0.0,0,0,Low
6.99,-0.34998911759679546,0,0.0,0,0,Low
11.34,-0.25169330598923895,1,0.05,0,0,Low
19.0,-0.23210560831233903,1,0.01,0,0,Low
2.12,-0.3146304036699466,0,0.0,0,0,Low
477.18,2.2737923585400948,0,0.01,0,0,Low
1.49,-0.3611778909483351,0,0.04,0,0,Low
212.22,0.7356326382414907,0,0.01,0,0,Low
6.15,-0.35305472623319234,0,0.0,0,0,Low
9.99,-0.3308876429060981,0,0.0,0,0,Low
64.0,-0.05290260659776022,0,0.0,0,0,Low
121.3,0.0643855869043342,0,0.0,0,0,Low
0.76,-0.3737001623099565,0,0.0,0,0,Low
4.49,-0.34512993841618717,1,0.0,0,0,Low
2.69,-0.3227052943343129,0,0.0,0,0,Low
150.91,0.16831219770283737,0,0.0,0,0,Low
160.0,0.17239139374293191,0,0.0,0,0,Low
189.48,0.30873548898815073,0,0.0,0,0,Low
28.75,-0.30181420481013094,0,0.0,0,0,Low
34.43,-0.20125309778152148,0,0.0,0,0,Low
90.0,0.005135115158945693,0,0.0,0,0,Low
9.95,-0.27418973695613436,1,0.01,0,0,Low
24.19,-0.21617484799487405,0,0.0,0,0,Low
9.77,-0.34160044402538686,0,0.0,0,0,Low
1.0,-0.3227599724596903,1,0.0,0,0,Low
79.0,-0.10473926497525898,0,0.0,0,0,Low
1.78,-0.39183110690930306,0,0.0,0,0,Low
15.0,-0.2987319629726098,0,0.0,0,0,Low
2.25,-0.35507249159564463,0,0.0,0,0,Low
9.99,-0.3308876429060981,0,0.0,0,0,Low
4.0,-0.39412282977133384,0,0.0,0,0,Low
1.0,-0.32022914049498613,0,0.02,0,0,Low
63.9,-0.053404299161790535,0,0.0,0,0,Low
12.31,-0.36312950963284507,0,0.01,0,0,Low
27.17,-0.2574385320655564,0,0.0,0,0,Low
27.0,-0.27833305564772515,0,0.0,0,0,Low
7.2,-0.33786398296697356,0,0.0,0,0,Low
37.9,-0.1838443658096699,0,0.0,0,0,Low
18.49,-0.23447720009226566,1,0.0,0,0,Low
44.82,-0.15354100811203533,0,0.0,0,0,Low
19.09,-0.30612651656045853,0,0.0,0,0,Low
32.0,-0.28969287021926593,0,0.0,0,0,Low
1.29,-0.37167009160110953,0,0.0,0,0,Low
540.96,2.6314142866561294,0,0.0,0,0,Low
4.99,-0.3487054358721199,0,0.0,0,0,Low
9.82,-0.3420905207879626,0,0.0,0,0,Low
36.79,-0.19155599078465416,0,0.0,0,0,Low
259.99,0.5606280754334472,0,0.0,0,0,Low
104.99,0.18687944813704183,0,0.02,0,0,Low
254.96,0.8736842420006575,0,0.0,0,0,Low
54.72,-0.17696746904602195,0,0.0,0,0,Low
20.0,-0.3000047652567206,0,0.0,0,0,Low
39.0,-0.17832574760533654,0,0.0,0,0,Low
18.0,-0.31007777566207895,0,0.0,0,0,Low
1.0,-0.33249826424733014,0,0.01,0,0,Low
13.0,-0.3211148686314064,0,0.0,0,0,Low
199.0,0.7140045259386781,0,0.0,0,0,Low
1.0,-0.36099014145128266,0,0.0,0,0,Low
7.7,-0.335355520146822,0,0.0,0,0,Low
24.0,-0.21711627984624582,0,0.0,0,0,Low
110.14,0.1449569845076713,0,0.0,0,0,Low
5.89,-0.35592642642683187,0,0.0,0,0,Low
188.0,0.29613981979075144,0,0.0,0,0,Low
79.42,-0.11283327443501373,0,0.0,0,0,Low
4.98,-0.3738883322154914,0,0.0,0,0,Low
136.0,0.11767320965095834,0,0.0,0,0,Low
238.0,0.4816393519304259,0,0.0,0,0,Low
45.85,-0.21751448894688116,0,0.01,0,0,Low
119.79,0.034818260569370756,0,0.0,0,0,Low
253.81,0.8358427065518009,0,0.0,0,0,Low
734.2,2.2498771258784243,0,0.01,0,0,Low
10.99,-0.2693535497970684,1,0.0,0,0,Low
1.79,-0.3650055506810131,0,0.0,0,0,Low
0.0,-0.3664875932522096,0,0.0,0,0,Low
167.0,0.22862669181291695,0,0.0,0,0,Low
6.75,-0.3025883821418421,0,0.0,0,0,Low
72.0,-0.1008280164641911,0,0.0,0,0,Low
200.44,0.49915768096464563,1,0.01,0,0,Low
619.0,1.8535440200434397,0,0.01,0,0,Low
8.25,-0.3454216070756562,0,0.0,0,0,Low
24.9,-0.3161733242485402,0,0.0,0,0,Low
6.71,-0.2892563200286092,1,0.0,0,0,Low
32.75,-0.25102434176532484,0,0.0,0,0,Low
51.85,-0.12026014532392697,0,0.0,0,0,Low
1.98,-0.3690271693575164,0,0.0,0,0,Low
0.69,-0.33261510329612115,0,0.0,0,0,Low
59.8,-0.15502693661456496,0,0.0,0,0,Low
30.24,-0.2962570391053959,0,0.0,0,0,Low
23.2,-0.2210802034309691,0,0.0,0,0,Low
50.0,-0.18980603348988645,0,0.01,0,0,Low
80.0,-0.07018543972687886,0,0.0,0,0,Low
70.0,-0.039427691320691606,0,0.0,0,0,Low
15.0,-0.31915637571754074,0,0.0,0,0,Low
85.48,-0.01375447397768885,0,0.03,0,0,Low
1.15,-0.3602800234686061,0,0.02,0,0,Low
7.95,-0.34616014646729715,0,0.0,0,0,Low
67.4,-0.023892083344327228,0,0.0,0,0,Low
94.47,-0.014760679053265382,0,0.01,0,0,Low
11.27,-0.26889072335823955,0,0.0,0,0,Low
9.99,-0.3470934091813624,0,0.0,0,0,Low
35.0,-0.2122159572497964,0,0.0,0,0,Low
17.99,-0.3009397388509633,0,0.0,0,0,Low
19.2,-0.2707229680914759,0,0.0,0,0,Low
10.0,-0.33176153094017835,0,0.0,0,0,Low
9.99,-0.2738503186353631,1,0.0,0,0,Low
9.3,-0.33909191251773907,0,0.0,0,0,Low
78.0,6.67694631037754e-05,0,0.0,0,0,Low
0.0,-0.3657242613357931,0,0.04,0,0,Low
0.79,-0.3811041451765014,0,0.01,0,0,Low
331.2,1.330398448458639,0,0.0,0,0,Low
0.77,-0.3736618590890349,0,0.0,0,0,Low
1.0,-0.37170291761395724,0,0.0,0,0,Low
139.6,0.12124802560924301,0,0.0,0,0,Low
159.4,0.49196268910275864,0,0.0,0,0,Low
68.45,-0.004779283529504416,1,0.0,0,0,Low
24.2,-0.2079246725170091,1,0.0,0,0,Low
2.69,-0.36855098216455706,0,0.0,0,0,Low
5.34,-0.36389602990334613,0,0.03,0,0,Low
113.32,0.04201295080776356,0,0.0,0,0,Low
9.72,-0.21657171314495305,0,0.0,0,0,Low
9.19,-0.34141054707301377,0,0.0,0,0,Low
9.42,-0.21765176302840042,0,0.0,0,0,Low
74.97,-0.11229033509222157,0,0.0,0,0,Low
9.99,-0.3238667604305281,0,0.0,0,0,Low
1.0,-0.37957847591053095,0,0.0,0,0,Low
52.0,-0.18555443932025506,0,0.0,0,0,Low
0.99,-0.37485992807482504,0,0.0,0,0,Low
4.49,-0.29957971954123086,1,0.0,0,0,Low
75.6,0.005293730829755156,0,0.0,0,0,Low
40.0,-0.22529490785245943,0,0.0,0,0,Low
81.48,0.06769162971612369,0,0.0,0,0,Low
1.98,-0.3752293441349118,0,0.0,0,0,Low
1.0,-0.24796516309049063,0,0.0,0,0,Low
7.75,-0.35835661787116063,0,0.0,0,0,Low
1.0,-0.33107908290704086,0,0.0,0,0,Low
203.0,0.3480758113308632,0,0.01,0,0,Low
32.95,-0.25625174496178726,0,0.0,0,0,Low
153.12,0.20988771165215492,0,0.0,0,0,Low
50.27,-0.12178499563912111,0,0.0,0,0,Low
11.99,-0.3340373368907382,0,0.0,0,0,Low
27.95,-0.30479791794019,0,0.0,0,0,Low
27.45,-0.24272042999884963,0,0.01,0,0,Low
2.69,-0.3267619867471437,0,0.0,0,0,Low
149.69,0.40566566435859447,0,0.0,0,0,Low
1.29,-0.4207010798694583,1,0.0,0,0,Low
58.0,-0.09866938249638468,0,0.0,0,0,Low
19.9,-0.17992202043330482,0,0.0,0,0,Low
73.12,-0.10775575596361774,0,0.0,0,0,Low
142.32,0.11190164008691196,0,0.0,0,0,Low
1.0,-0.33249826424733014,0,0.0,0,0,Low
142.9,0.12392436243517455,0,0.0,0,0,Low
210.0,0.34345970159366707,0,0.0,0,0,Low
18.87,-0.27639141911508114,0,0.0,0,0,Low
37.8,-0.2331024602122255,0,0.0,0,0,Low
49.99,-0.12318973481840598,0,0.01,0,0,Low
44.9,-0.21190356635725657,0,0.04,0,0,Low
9.41,-0.32677657730190385,0,0.0,0,0,Low
25.46,-0.25905457417509664,0,0.0,0,0,Low
6.62,-0.3428968353651968,0,0.0,0,0,Low
9.38,-0.30405447403930497,0,0.0,0,0,Low
0.99,-0.3228143769689498,1,0.0,0,0,Low
4.49,-0.39229530547917263,0,0.0,0,0,Low
268.92,0.5995093195476442,0,0.02,0,0,Low
4.7,-0.3582903867185484,0,0.0,0,0,Low
12.0,-0.32576253200320815,0,0.0,0,0,Low
56.94,-0.16722138473394696,0,0.0,0,0,Low
639.0,1.9004886664656617,0,0.01,0,0,Low
1.0,-0.3689689219368525,0,0.01,0,0,Low
157.49,0.1947372495915436,0,0.0,0,0,Low
28.15,-0.24034445706977836,0,0.0,0,0,Low
